SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2015;03WO;00;Van Lodensteincollege;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;1036;hndv;handvaardigheid;;0;0;11;7,1;11;7,1;11;6,4;11;6,4;6,8;,0
2015;03WO;00;Van Lodensteincollege;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;1060;gds;godsdienst;;0;0;72;7,1;0;,0;0;,0;0;,0;7,1;,0
2015;03WO;00;Van Lodensteincollege;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;1072;rms;religie, mens en samenleving;;0;0;20;6,6;0;,0;0;,0;0;,0;6,6;,0
2015;03WO;00;Van Lodensteincollege;0307;AMERSFOORT;AMERSFOORT;Utrecht;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0131;ak;aardrijkskunde;;0;0;19;7,1;19;7,1;19;6,1;19;6,1;6,6;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0251;m&o;management en organisatie;;0;0;23;6,9;23;6,9;23;5,5;23;5,5;6,2;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0301;anw;algemene natuurwetenschappen;;0;0;68;7,3;0;,0;0;,0;0;,0;7,3;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;0371;kcv;klassieke culturele vorming;;0;0;22;6,9;0;,0;0;,0;0;,0;6,9;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;68;6,9;68;6,9;68;6,0;68;6,0;6,5;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1002;entl;Engelse taal en literatuur;;0;0;68;6,9;68;6,9;68;6,7;68;6,7;6,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1003;fatl;Franse taal en literatuur;;0;0;26;6,9;26;6,9;26;7,2;26;7,2;7,1;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1004;dutl;Duitse taal en literatuur;;0;0;42;6,1;42;6,1;42;6,3;42;6,3;6,2;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1010;latl;Latijnse taal en literatuur;;0;0;13;6,4;13;6,4;13;6,9;13;6,9;6,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1011;grtl;Griekse taal en literatuur;;0;0;5;6,4;5;6,4;5;7,4;5;7,4;7,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1018;biol;biologie;;0;0;40;6,7;40;6,7;40;6,2;40;6,2;6,4;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1019;maat;maatschappijleer;;0;0;68;6,8;0;,0;0;,0;0;,0;6,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1020;ckv;culturele en kunstzinnige vorming;G;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1020;ckv;culturele en kunstzinnige vorming;V;31;31;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1021;ges;geschiedenis;;0;0;31;6,2;31;6,2;31;5,8;31;5,8;6,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1022;econ;economie;;0;0;32;6,8;32;6,8;32;6,1;32;6,1;6,4;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1023;nat;natuurkunde;;0;0;43;6,7;43;6,7;43;6,8;43;6,8;6,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1024;wisA;wiskunde A;;0;0;25;7,1;25;7,1;25;6,9;25;6,9;7,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1025;wisB;wiskunde B;;0;0;39;7,1;39;7,1;39;7,2;39;7,2;7,2;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1026;wisC;wiskunde C;;0;0;4;6,4;4;6,4;4;7,4;4;7,4;7,0;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1027;wisD;wiskunde D;;0;0;11;6,5;0;,0;0;,0;0;,0;6,5;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1028;schk;scheikunde;;0;0;41;6,4;41;6,4;41;6,6;41;6,6;6,5;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;8;7,4;7;7,4;7;5,8;7;5,8;6,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1031;kumu;kunst (muziek);;0;0;2;7,4;2;7,4;2;5,6;2;5,6;6,5;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1032;kudr;kunst (drama);;0;0;9;7,7;8;7,7;8;5,4;8;5,4;6,7;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;5;7,8;0;,0;0;,0;0;,0;7,8;,0
2015;03XF;00;Mundium College;0957;ROERMOND;ROERMOND;Limburg;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,3
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;0131;ak;aardrijkskunde;;0;0;24;6,8;24;6,8;24;6,4;24;6,4;6,7;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;0251;m&o;management en organisatie;;0;0;23;6,1;23;6,1;23;6,2;23;6,2;6,3;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;0301;anw;algemene natuurwetenschappen;;0;0;62;6,5;0;,0;0;,0;0;,0;6,5;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;38;38;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;25;25;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;64;6,4;64;6,4;64;6,3;64;6,3;6,4;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1002;entl;Engelse taal en literatuur;;0;0;64;7,0;64;7,0;64;6,9;64;6,9;6,9;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1003;fatl;Franse taal en literatuur;;0;0;34;6,2;34;6,2;34;7,1;34;7,1;6,6;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1004;dutl;Duitse taal en literatuur;;0;0;39;6,5;39;6,5;39;6,1;39;6,1;6,3;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1018;biol;biologie;;0;0;30;6,3;30;6,3;30;5,8;30;5,8;6,1;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1019;maat;maatschappijleer;;0;0;62;6,5;0;,0;0;,0;0;,0;6,5;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1020;ckv;culturele en kunstzinnige vorming;G;5;5;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1020;ckv;culturele en kunstzinnige vorming;V;57;57;0;,0;0;,0;0;,0;0;,0;,0;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1021;ges;geschiedenis;;0;0;39;6,9;39;6,9;39;5,9;39;5,9;6,4;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1022;econ;economie;;0;0;38;6,3;38;6,3;38;6,5;38;6,5;6,4;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1023;nat;natuurkunde;;0;0;33;6,5;33;6,5;33;6,3;33;6,3;6,5;,0
2015;03XM;00;Chr SGM Dingstede;0119;MEPPEL;MEPPEL;Drenthe;VWO;1024;wisA;wiskunde A;;0;0;27;6,7;27;6,7;27;6,6;27;6,6;6,6;,0
