SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1019;maat;maatschappijleer;;0;0;116;7,1;0;,0;0;,0;0;,0;7,1;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;42;42;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;74;74;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1021;ges;geschiedenis;;0;0;60;6,7;60;6,7;60;6,1;60;6,1;6,4;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1022;econ;economie;;0;0;56;5,9;56;5,9;56;6,3;56;6,3;6,1;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1023;nat;natuurkunde;;0;0;52;6,1;52;6,1;52;6,4;52;6,4;6,3;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1024;wisA;wiskunde A;;0;0;68;6,2;68;6,2;68;6,3;68;6,3;6,3;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1025;wisB;wiskunde B;;0;0;39;6,2;39;6,2;39;7,1;39;7,1;6,6;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1027;wisD;wiskunde D;;0;0;8;6,8;0;,0;0;,0;0;,0;6,8;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1028;schk;scheikunde;;0;0;57;5,9;57;5,9;57;6,4;57;6,4;6,1;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;27;6,9;27;6,9;27;6,5;27;6,5;6,8;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1034;maw;maatschappijwetenschappen;;0;0;36;6,5;36;6,5;36;6,3;36;6,3;6,4;,0
2014;18CR;00;PC/RK SGM De Grundel;0164;HENGELO;HENGELO OV;Overijssel;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,2
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;16;6,3;16;6,3;16;5,8;16;5,8;5,9;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;0161;in;informatica;;0;0;3;7,2;0;,0;0;,0;0;,0;7,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;0251;m&o;management en organisatie;;0;0;20;5,9;20;5,9;20;6,4;20;6,4;6,2;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;66;66;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;84;6,1;84;6,1;84;5,7;84;5,7;6,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;84;6,4;84;6,4;84;6,5;84;6,5;6,4;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;14;6,3;14;6,3;14;6,1;14;6,1;6,1;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;13;6,1;13;6,1;13;5,9;13;5,9;6,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;21;6,3;0;,0;0;,0;0;,0;6,3;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1018;biol;biologie;;0;0;49;5,7;49;5,7;49;6,0;49;6,0;5,8;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1019;maat;maatschappijleer;;0;0;84;6,5;0;,0;0;,0;0;,0;6,5;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;80;80;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1021;ges;geschiedenis;;0;0;35;6,3;35;6,3;35;6,4;35;6,4;6,4;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1022;econ;economie;;0;0;27;5,2;27;5,2;27;6,3;27;6,3;5,8;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1023;nat;natuurkunde;;0;0;39;6,5;39;6,5;39;6,1;39;6,1;6,4;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1024;wisA;wiskunde A;;0;0;41;6,6;41;6,6;41;6,4;41;6,4;6,6;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1025;wisB;wiskunde B;;0;0;39;6,8;39;6,8;39;6,3;39;6,3;6,5;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1028;schk;scheikunde;;0;0;49;6,2;49;6,2;49;6,5;49;6,5;6,4;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;5;6,8;5;6,8;5;5,7;5;5,7;6,2;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1032;kudr;kunst (drama);;0;0;9;7,4;9;7,4;9;5,8;9;5,8;6,6;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;17;6,3;17;6,3;17;7,1;17;7,1;6,6;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;24;6,8;0;,0;0;,0;0;,0;6,9;,0
2014;18CV;00;Martinus College;0532;STEDE BROEC;GROOTEBROEK;Noord-Holland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,9
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;34;6,1;34;6,1;34;6,5;34;6,5;6,3;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0161;in;informatica;;0;0;17;7,1;0;,0;0;,0;0;,0;7,1;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0251;m&o;management en organisatie;;0;0;32;6,2;32;6,2;32;6,9;32;6,9;6,5;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0260;mu;muziek;;0;0;17;7,3;17;7,3;17;6,3;17;6,3;6,9;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0270;te;tekenen;;0;0;9;6,7;9;6,7;9;6,5;9;6,5;6,7;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0311;fi;filosofie;;0;0;22;6,4;22;6,4;22;5,9;22;5,9;6,2;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;61;61;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;70;70;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;133;6,6;133;6,6;133;6,2;133;6,2;6,4;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;133;7,0;133;7,0;133;7,1;133;7,1;7,1;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;27;6,7;27;6,7;27;6,6;27;6,6;6,6;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;56;6,2;56;6,2;56;6,3;56;6,3;6,3;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1018;biol;biologie;;0;0;40;6,4;40;6,4;40;6,1;40;6,1;6,3;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;133;6,6;0;,0;0;,0;0;,0;6,7;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;21;21;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;112;112;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1021;ges;geschiedenis;;0;0;82;6,5;82;6,5;82;6,0;82;6,0;6,4;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1022;econ;economie;;0;0;87;6,5;87;6,5;87;6,5;87;6,5;6,6;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1023;nat;natuurkunde;;0;0;36;6,1;36;6,1;36;6,3;36;6,3;6,3;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;95;6,6;95;6,6;95;7,2;95;7,2;6,9;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;34;6,2;34;6,2;34;7,2;34;7,2;6,8;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1027;wisD;wiskunde D;;0;0;3;6,8;0;,0;0;,0;0;,0;6,7;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1028;schk;scheikunde;;0;0;51;6,7;51;6,7;51;6,5;51;6,5;6,7;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1034;maw;maatschappijwetenschappen;;0;0;30;6,5;30;6,5;30;6,4;30;6,4;6,5;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;3;7,2;0;,0;0;,0;0;,0;7,3;,0
2014;18DD;00;SGM Philips van Horne;0988;WEERT;WEERT;Limburg;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,6
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0131;ak;aardrijkskunde;;0;0;19;6,0;19;6,0;19;5,8;19;5,8;5,9;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0161;in;informatica;;0;0;17;7,5;0;,0;0;,0;0;,0;7,6;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0251;m&o;management en organisatie;;0;0;11;6,4;11;6,4;11;5,7;11;5,7;6,1;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0260;mu;muziek;;0;0;6;6,4;6;6,4;6;5,4;6;5,4;6,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0270;te;tekenen;;0;0;7;6,6;7;6,6;7;6,1;7;6,1;6,3;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;40;40;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;53;6,3;53;6,3;53;5,8;53;5,8;6,1;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1002;entl;Engelse taal en literatuur;;0;0;53;6,7;53;6,7;53;6,7;53;6,7;6,7;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;6,0;16;6,0;16;5,8;16;5,8;5,8;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;32;6,0;32;6,0;32;6,1;32;6,1;6,1;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1018;biol;biologie;;0;0;20;6,2;20;6,2;20;6,4;20;6,4;6,4;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;53;7,0;0;,0;0;,0;0;,0;7,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;47;47;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1021;ges;geschiedenis;;0;0;33;6,0;33;6,0;33;6,2;33;6,2;6,1;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1022;econ;economie;;0;0;33;5,7;33;5,7;33;5,4;33;5,4;5,5;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1023;nat;natuurkunde;;0;0;12;6,3;12;6,3;12;6,0;12;6,0;6,1;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;32;6,1;32;6,1;32;5,2;32;5,2;5,8;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;15;5,9;15;5,9;15;6,1;15;6,1;6,0;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1028;schk;scheikunde;;0;0;20;6,2;20;6,2;20;6,3;20;6,3;6,3;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;53;7,7;0;,0;0;,0;0;,0;7,7;,0
2014;18DO;00;Romboutscollege;0899;BRUNSSUM;BRUNSSUM;Limburg;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,5
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0131;ak;aardrijkskunde;;0;0;38;6,3;38;6,3;38;6,3;38;6,3;6,3;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0251;m&o;management en organisatie;;0;0;29;6,1;29;6,1;29;5,5;29;5,5;5,9;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;18;18;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;41;41;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;58;6,0;58;6,0;58;5,9;58;5,9;6,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;58;6,2;58;6,2;58;6,8;58;6,8;6,5;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;2;6,6;2;6,6;2;7,4;2;7,4;7,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;19;6,3;19;6,3;19;5,8;19;5,8;6,1;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1005;sptl;Spaanse taal en literatuur;;0;0;1;5,4;1;5,4;1;6,1;1;6,1;6,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1018;biol;biologie;;0;0;18;6,4;18;6,4;18;6,4;18;6,4;6,5;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1019;maat;maatschappijleer;;0;0;58;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;25;25;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;33;33;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1021;ges;geschiedenis;;0;0;34;5,9;34;5,9;34;5,7;34;5,7;5,9;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1022;econ;economie;;0;0;32;6,1;32;6,1;32;5,6;32;5,6;5,9;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1023;nat;natuurkunde;;0;0;23;5,9;23;5,9;23;6,1;23;6,1;6,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1024;wisA;wiskunde A;;0;0;37;6,6;37;6,6;37;6,6;37;6,6;6,6;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1025;wisB;wiskunde B;;0;0;21;5,7;21;5,7;21;6,8;21;6,8;6,2;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1027;wisD;wiskunde D;;0;0;1;6,0;0;,0;0;,0;0;,0;6,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1028;schk;scheikunde;;0;0;25;6,2;25;6,2;25;6,3;25;6,3;6,3;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;6;7,7;6;7,7;6;6,4;6;6,4;7,2;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;9;6,7;0;,0;0;,0;0;,0;6,7;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1039;lit;literatuur;;0;0;58;6,2;0;,0;0;,0;0;,0;6,2;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;2;7,8;0;,0;0;,0;0;,0;8,0;,0
2014;18DQ;00;SGM Lelystad;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,6
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0131;ak;aardrijkskunde;;0;0;30;6,2;30;6,2;30;6,3;30;6,3;6,2;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0251;m&o;management en organisatie;;0;0;21;5,8;21;5,8;21;6,1;21;6,1;6,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);G;23;23;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;0353;lo;lichamelijke opvoeding (gemeenschappelijk deel);V;41;41;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;63;6,6;63;6,6;63;6,0;63;6,0;6,3;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;63;6,4;63;6,4;63;6,7;63;6,7;6,7;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;20;6,2;20;6,2;20;5,6;20;5,6;5,9;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;29;6,3;29;6,3;29;5,5;29;5,5;6,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1005;sptl;Spaanse taal en literatuur;;0;0;6;7,5;6;7,5;6;6,0;6;6,0;6,8;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1018;biol;biologie;;0;0;19;6,3;19;6,3;19;6,0;19;6,0;6,1;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1019;maat;maatschappijleer;;0;0;64;6,5;0;,0;0;,0;0;,0;6,5;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;43;43;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;21;21;0;,0;0;,0;0;,0;0;,0;,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1021;ges;geschiedenis;;0;0;45;6,3;45;6,3;45;6,5;45;6,5;6,5;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1022;econ;economie;;0;0;31;6,2;31;6,2;31;6,2;31;6,2;6,2;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1023;nat;natuurkunde;;0;0;15;6,3;15;6,3;15;6,1;15;6,1;6,2;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1024;wisA;wiskunde A;;0;0;35;6,6;35;6,6;35;6,2;35;6,2;6,4;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1025;wisB;wiskunde B;;0;0;18;6,0;18;6,0;18;6,7;18;6,7;6,4;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1027;wisD;wiskunde D;;0;0;2;6,0;0;,0;0;,0;0;,0;6,0;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1028;schk;scheikunde;;0;0;20;6,4;20;6,4;20;6,2;20;6,2;6,3;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;16;6,7;16;6,7;16;6,6;16;6,6;6,6;,0
2014;18GC;00;SGM De Rietlanden;0995;LELYSTAD;LELYSTAD;Flevoland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;25;6,2;25;6,2;25;5,8;25;5,8;5,9;,0
